Feature,importance
光照强度/电压B,0
光照强度*电压B,1
光照强度+电压B,0
光照强度-电压B,3
光照强度/电压C,0
光照强度*电压C,2
光照强度+电压C,1
光照强度-电压C,2
光照强度/电流A,2
光照强度*电流A,4
光照强度+电流A,0
光照强度-电流A,0
光照强度/电流B,1
光照强度*电流B,0
光照强度+电流B,0
光照强度-电流B,0
光照强度/电流C,0
光照强度*电流C,0
光照强度+电流C,0
光照强度-电流C,0
光照强度/功率A,0
光照强度*功率A,3
光照强度+功率A,7
光照强度-功率A,2
光照强度/功率B,0
光照强度*功率B,0
光照强度+功率B,1
光照强度-功率B,4
光照强度/功率C,0
光照强度*功率C,1
光照强度+功率C,5
光照强度-功率C,1
光照强度/平均功率,0
光照强度*平均功率,3
光照强度+平均功率,0
光照强度-平均功率,3
光照强度/风速,5
光照强度*风速,3
光照强度+风速,0
光照强度-风速,0
光照强度/风向,8
光照强度*风向,6
光照强度+风向,8
光照强度-风向,6
光照强度/Unnamed: 0**2,0
光照强度*Unnamed: 0**2,0
光照强度+Unnamed: 0**2,0
光照强度-Unnamed: 0**2,0
光照强度/Unnamed: 0**1/2,1
光照强度*Unnamed: 0**1/2,0
光照强度+Unnamed: 0**1/2,0
光照强度-Unnamed: 0**1/2,2
光照强度/ID**2,1
光照强度*ID**2,0
光照强度+ID**2,0
光照强度-ID**2,0
光照强度/ID**1/2,1
光照强度*ID**1/2,0
光照强度+ID**1/2,1
光照强度-ID**1/2,0
光照强度/板温**2,1
光照强度*板温**2,1
光照强度+板温**2,0
光照强度-板温**2,17
光照强度/板温**1/2,2
光照强度*板温**1/2,0
光照强度+板温**1/2,1
光照强度-板温**1/2,1
光照强度/现场温度**2,3
光照强度*现场温度**2,2
光照强度+现场温度**2,1
光照强度-现场温度**2,36
光照强度/现场温度**1/2,1
光照强度*现场温度**1/2,1
光照强度+现场温度**1/2,1
光照强度-现场温度**1/2,2
光照强度/光照强度**2,0
光照强度*光照强度**2,0
光照强度+光照强度**2,0
光照强度-光照强度**2,0
光照强度/光照强度**1/2,0
光照强度*光照强度**1/2,0
光照强度+光照强度**1/2,0
光照强度-光照强度**1/2,0
光照强度/转换效率**2,2
光照强度*转换效率**2,0
光照强度+转换效率**2,1
光照强度-转换效率**2,1
光照强度/转换效率**1/2,0
光照强度*转换效率**1/2,2
光照强度+转换效率**1/2,0
光照强度-转换效率**1/2,0
光照强度/转换效率A**2,0
光照强度*转换效率A**2,0
光照强度+转换效率A**2,0
光照强度-转换效率A**2,0
光照强度/转换效率A**1/2,1
光照强度*转换效率A**1/2,3
光照强度+转换效率A**1/2,0
光照强度-转换效率A**1/2,0
光照强度/转换效率B**2,0
光照强度*转换效率B**2,1
光照强度+转换效率B**2,0
光照强度-转换效率B**2,0
光照强度/转换效率B**1/2,0
光照强度*转换效率B**1/2,0
光照强度+转换效率B**1/2,0
光照强度-转换效率B**1/2,0
光照强度/转换效率C**2,1
光照强度*转换效率C**2,2
光照强度+转换效率C**2,1
光照强度-转换效率C**2,0
光照强度/转换效率C**1/2,0
光照强度*转换效率C**1/2,0
光照强度+转换效率C**1/2,0
光照强度-转换效率C**1/2,0
光照强度/电压A**2,2
光照强度*电压A**2,1
光照强度+电压A**2,0
光照强度-电压A**2,0
光照强度/电压A**1/2,0
光照强度*电压A**1/2,0
光照强度+电压A**1/2,0
光照强度-电压A**1/2,0
光照强度/电压B**2,0
光照强度*电压B**2,3
光照强度+电压B**2,0
光照强度-电压B**2,0
光照强度/电压B**1/2,0
光照强度*电压B**1/2,0
光照强度+电压B**1/2,0
光照强度-电压B**1/2,0
光照强度/电压C**2,0
光照强度*电压C**2,3
光照强度+电压C**2,0
光照强度-电压C**2,0
光照强度/电压C**1/2,0
光照强度*电压C**1/2,0
光照强度+电压C**1/2,0
光照强度-电压C**1/2,0
光照强度/电流A**2,1
光照强度*电流A**2,8
光照强度+电流A**2,1
光照强度-电流A**2,0
光照强度/电流A**1/2,1
光照强度*电流A**1/2,2
光照强度+电流A**1/2,0
光照强度-电流A**1/2,0
光照强度/电流B**2,5
光照强度*电流B**2,0
光照强度+电流B**2,0
光照强度-电流B**2,0
光照强度/电流B**1/2,1
光照强度*电流B**1/2,0
光照强度+电流B**1/2,0
光照强度-电流B**1/2,0
光照强度/电流C**2,4
光照强度*电流C**2,0
光照强度+电流C**2,0
光照强度-电流C**2,0
光照强度/电流C**1/2,0
光照强度*电流C**1/2,0
光照强度+电流C**1/2,0
光照强度-电流C**1/2,0
光照强度/功率A**2,2
光照强度*功率A**2,0
光照强度+功率A**2,0
光照强度-功率A**2,0
光照强度/功率A**1/2,0
光照强度*功率A**1/2,1
光照强度+功率A**1/2,0
光照强度-功率A**1/2,0
光照强度/功率B**2,3
光照强度*功率B**2,0
光照强度+功率B**2,0
光照强度-功率B**2,0
光照强度/功率B**1/2,0
光照强度*功率B**1/2,0
光照强度+功率B**1/2,0
光照强度-功率B**1/2,0
光照强度/功率C**2,0
光照强度*功率C**2,0
光照强度+功率C**2,0
光照强度-功率C**2,0
光照强度/功率C**1/2,0
光照强度*功率C**1/2,0
光照强度+功率C**1/2,0
光照强度-功率C**1/2,0
光照强度/平均功率**2,0
光照强度*平均功率**2,0
光照强度+平均功率**2,0
光照强度-平均功率**2,0
光照强度/平均功率**1/2,1
光照强度*平均功率**1/2,0
光照强度+平均功率**1/2,0
光照强度-平均功率**1/2,0
光照强度/风速**2,3
光照强度*风速**2,3
光照强度+风速**2,2
光照强度-风速**2,1
光照强度/风速**1/2,9
光照强度*风速**1/2,22
光照强度+风速**1/2,0
光照强度-风速**1/2,0
光照强度/风向**2,5
光照强度*风向**2,5
光照强度+风向**2,0
光照强度-风向**2,0
光照强度/风向**1/2,8
光照强度*风向**1/2,6
光照强度+风向**1/2,0
光照强度-风向**1/2,0
转换效率/转换效率A,15
转换效率*转换效率A,0
转换效率+转换效率A,0
转换效率-转换效率A,16
转换效率/转换效率B,16
转换效率*转换效率B,0
转换效率+转换效率B,0
转换效率-转换效率B,9
转换效率/转换效率C,13
转换效率*转换效率C,0
转换效率+转换效率C,0
转换效率-转换效率C,15
转换效率/电压A,0
转换效率*电压A,0
转换效率+电压A,1
转换效率-电压A,4
转换效率/电压B,0
转换效率*电压B,0
转换效率+电压B,2
转换效率-电压B,5
转换效率/电压C,0
转换效率*电压C,0
转换效率+电压C,1
转换效率-电压C,3
转换效率/电流A,1
转换效率*电流A,1
转换效率+电流A,0
转换效率-电流A,0
转换效率/电流B,0
转换效率*电流B,0
转换效率+电流B,0
转换效率-电流B,0
转换效率/电流C,2
转换效率*电流C,2
转换效率+电流C,0
转换效率-电流C,0
转换效率/功率A,1
转换效率*功率A,0
转换效率+功率A,1
转换效率-功率A,1
转换效率/功率B,2
转换效率*功率B,0
转换效率+功率B,0
转换效率-功率B,1
转换效率/功率C,0
转换效率*功率C,1
转换效率+功率C,1
转换效率-功率C,1
转换效率/平均功率,1
转换效率*平均功率,0
转换效率+平均功率,2
转换效率-平均功率,3
转换效率/风速,1
转换效率*风速,3
转换效率+风速,3
转换效率-风速,1
转换效率/风向,5
转换效率*风向,1
转换效率+风向,4
转换效率-风向,1
转换效率/Unnamed: 0**2,0
转换效率*Unnamed: 0**2,0
转换效率+Unnamed: 0**2,0
转换效率-Unnamed: 0**2,0
转换效率/Unnamed: 0**1/2,0
转换效率*Unnamed: 0**1/2,0
转换效率+Unnamed: 0**1/2,8
转换效率-Unnamed: 0**1/2,0
转换效率/ID**2,0
转换效率*ID**2,0
转换效率+ID**2,0
转换效率-ID**2,0
转换效率/ID**1/2,0
转换效率*ID**1/2,0
转换效率+ID**1/2,1
转换效率-ID**1/2,1
转换效率/板温**2,1
转换效率*板温**2,2
转换效率+板温**2,1
转换效率-板温**2,3
转换效率/板温**1/2,1
转换效率*板温**1/2,1
转换效率+板温**1/2,1
转换效率-板温**1/2,0
转换效率/现场温度**2,0
转换效率*现场温度**2,4
转换效率+现场温度**2,2
转换效率-现场温度**2,0
转换效率/现场温度**1/2,0
转换效率*现场温度**1/2,0
转换效率+现场温度**1/2,1
转换效率-现场温度**1/2,1
转换效率/光照强度**2,0
转换效率*光照强度**2,0
转换效率+光照强度**2,0
转换效率-光照强度**2,0
转换效率/光照强度**1/2,1
转换效率*光照强度**1/2,0
转换效率+光照强度**1/2,0
转换效率-光照强度**1/2,0
转换效率/转换效率**2,0
转换效率*转换效率**2,0
转换效率+转换效率**2,0
转换效率-转换效率**2,0
转换效率/转换效率**1/2,0
转换效率*转换效率**1/2,0
转换效率+转换效率**1/2,0
转换效率-转换效率**1/2,0
转换效率/转换效率A**2,1
转换效率*转换效率A**2,0
转换效率+转换效率A**2,0
转换效率-转换效率A**2,0
转换效率/转换效率A**1/2,0
转换效率*转换效率A**1/2,1
转换效率+转换效率A**1/2,0
转换效率-转换效率A**1/2,0
转换效率/转换效率B**2,3
转换效率*转换效率B**2,1
转换效率+转换效率B**2,0
转换效率-转换效率B**2,0
转换效率/转换效率B**1/2,2
转换效率*转换效率B**1/2,0
转换效率+转换效率B**1/2,0
转换效率-转换效率B**1/2,0
转换效率/转换效率C**2,1
转换效率*转换效率C**2,0
转换效率+转换效率C**2,0
转换效率-转换效率C**2,0
转换效率/转换效率C**1/2,0
转换效率*转换效率C**1/2,0
转换效率+转换效率C**1/2,0
转换效率-转换效率C**1/2,0
转换效率/电压A**2,0
转换效率*电压A**2,1
转换效率+电压A**2,0
转换效率-电压A**2,0
转换效率/电压A**1/2,0
转换效率*电压A**1/2,0
转换效率+电压A**1/2,0
转换效率-电压A**1/2,0
转换效率/电压B**2,0
转换效率*电压B**2,1
转换效率+电压B**2,0
转换效率-电压B**2,0
转换效率/电压B**1/2,0
转换效率*电压B**1/2,0
转换效率+电压B**1/2,0
转换效率-电压B**1/2,0
转换效率/电压C**2,0
转换效率*电压C**2,2
转换效率+电压C**2,0
转换效率-电压C**2,0
转换效率/电压C**1/2,0
转换效率*电压C**1/2,0
转换效率+电压C**1/2,0
转换效率-电压C**1/2,0
转换效率/电流A**2,0
转换效率*电流A**2,1
转换效率+电流A**2,2
转换效率-电流A**2,0
转换效率/电流A**1/2,1
转换效率*电流A**1/2,0
转换效率+电流A**1/2,0
转换效率-电流A**1/2,0
转换效率/电流B**2,2
转换效率*电流B**2,1
转换效率+电流B**2,3
转换效率-电流B**2,1
转换效率/电流B**1/2,1
转换效率*电流B**1/2,1
转换效率+电流B**1/2,0
转换效率-电流B**1/2,0
转换效率/电流C**2,0
转换效率*电流C**2,4
转换效率+电流C**2,3
转换效率-电流C**2,0
转换效率/电流C**1/2,0
转换效率*电流C**1/2,2
转换效率+电流C**1/2,0
转换效率-电流C**1/2,0
转换效率/功率A**2,2
转换效率*功率A**2,2
转换效率+功率A**2,0
转换效率-功率A**2,0
转换效率/功率A**1/2,0
转换效率*功率A**1/2,0
转换效率+功率A**1/2,0
转换效率-功率A**1/2,3
转换效率/功率B**2,0
转换效率*功率B**2,1
转换效率+功率B**2,0
转换效率-功率B**2,0
转换效率/功率B**1/2,3
转换效率*功率B**1/2,0
转换效率+功率B**1/2,0
转换效率-功率B**1/2,2
转换效率/功率C**2,3
转换效率*功率C**2,1
转换效率+功率C**2,0
转换效率-功率C**2,0
转换效率/功率C**1/2,2
转换效率*功率C**1/2,0
转换效率+功率C**1/2,0
转换效率-功率C**1/2,0
转换效率/平均功率**2,1
转换效率*平均功率**2,0
转换效率+平均功率**2,0
转换效率-平均功率**2,0
转换效率/平均功率**1/2,0
转换效率*平均功率**1/2,0
转换效率+平均功率**1/2,2
转换效率-平均功率**1/2,0
转换效率/风速**2,1
转换效率*风速**2,5
转换效率+风速**2,6
转换效率-风速**2,2
转换效率/风速**1/2,2
转换效率*风速**1/2,3
转换效率+风速**1/2,0
转换效率-风速**1/2,2
转换效率/风向**2,2
转换效率*风向**2,3
转换效率+风向**2,0
转换效率-风向**2,0
转换效率/风向**1/2,2
转换效率*风向**1/2,1
转换效率+风向**1/2,1
转换效率-风向**1/2,5
转换效率A/转换效率B,7
转换效率A*转换效率B,0
转换效率A+转换效率B,0
转换效率A-转换效率B,5
转换效率A/转换效率C,5
转换效率A*转换效率C,0
转换效率A+转换效率C,0
转换效率A-转换效率C,5
转换效率A/电压A,0
转换效率A*电压A,0
转换效率A+电压A,2
转换效率A-电压A,5
转换效率A/电压B,0
转换效率A*电压B,0
转换效率A+电压B,1
转换效率A-电压B,0
转换效率A/电压C,0
转换效率A*电压C,0
转换效率A+电压C,0
转换效率A-电压C,3
转换效率A/电流A,1
转换效率A*电流A,0
转换效率A+电流A,0
转换效率A-电流A,0
转换效率A/电流B,1
转换效率A*电流B,0
转换效率A+电流B,1
转换效率A-电流B,0
转换效率A/电流C,2
转换效率A*电流C,1
转换效率A+电流C,1
转换效率A-电流C,0
转换效率A/功率A,0
转换效率A*功率A,0
转换效率A+功率A,2
转换效率A-功率A,4
转换效率A/功率B,2
转换效率A*功率B,1
转换效率A+功率B,1
转换效率A-功率B,2
转换效率A/功率C,0
转换效率A*功率C,0
转换效率A+功率C,1
转换效率A-功率C,1
转换效率A/平均功率,3
转换效率A*平均功率,0
转换效率A+平均功率,2
转换效率A-平均功率,2
转换效率A/风速,1
转换效率A*风速,2
转换效率A+风速,5
转换效率A-风速,3
转换效率A/风向,10
转换效率A*风向,0
转换效率A+风向,0
转换效率A-风向,1
转换效率A/Unnamed: 0**2,0
转换效率A*Unnamed: 0**2,0
转换效率A+Unnamed: 0**2,0
转换效率A-Unnamed: 0**2,0
转换效率A/Unnamed: 0**1/2,0
转换效率A*Unnamed: 0**1/2,0
转换效率A+Unnamed: 0**1/2,2
转换效率A-Unnamed: 0**1/2,0
转换效率A/ID**2,0
转换效率A*ID**2,0
转换效率A+ID**2,0
转换效率A-ID**2,0
转换效率A/ID**1/2,0
转换效率A*ID**1/2,0
转换效率A+ID**1/2,2
转换效率A-ID**1/2,1
转换效率A/板温**2,1
转换效率A*板温**2,1
转换效率A+板温**2,3
转换效率A-板温**2,1
转换效率A/板温**1/2,0
转换效率A*板温**1/2,2
转换效率A+板温**1/2,2
转换效率A-板温**1/2,0
转换效率A/现场温度**2,1
转换效率A*现场温度**2,0
转换效率A+现场温度**2,1
转换效率A-现场温度**2,1
转换效率A/现场温度**1/2,0
转换效率A*现场温度**1/2,2
转换效率A+现场温度**1/2,2
转换效率A-现场温度**1/2,0
转换效率A/光照强度**2,0
转换效率A*光照强度**2,0
转换效率A+光照强度**2,0
转换效率A-光照强度**2,0
转换效率A/光照强度**1/2,0
转换效率A*光照强度**1/2,0
转换效率A+光照强度**1/2,1
转换效率A-光照强度**1/2,2
转换效率A/转换效率**2,1
转换效率A*转换效率**2,0
转换效率A+转换效率**2,0
转换效率A-转换效率**2,0
转换效率A/转换效率**1/2,0
转换效率A*转换效率**1/2,0
转换效率A+转换效率**1/2,0
转换效率A-转换效率**1/2,0
转换效率A/转换效率A**2,0
转换效率A*转换效率A**2,0
转换效率A+转换效率A**2,0
转换效率A-转换效率A**2,0
转换效率A/转换效率A**1/2,0
转换效率A*转换效率A**1/2,0
转换效率A+转换效率A**1/2,0
转换效率A-转换效率A**1/2,0
转换效率A/转换效率B**2,3
转换效率A*转换效率B**2,0
转换效率A+转换效率B**2,0
转换效率A-转换效率B**2,0
转换效率A/转换效率B**1/2,2
转换效率A*转换效率B**1/2,0
转换效率A+转换效率B**1/2,0
转换效率A-转换效率B**1/2,0
转换效率A/转换效率C**2,3
转换效率A*转换效率C**2,0
转换效率A+转换效率C**2,0
转换效率A-转换效率C**2,0
转换效率A/转换效率C**1/2,2
转换效率A*转换效率C**1/2,0
转换效率A+转换效率C**1/2,0
转换效率A-转换效率C**1/2,0
转换效率A/电压A**2,2
转换效率A*电压A**2,0
转换效率A+电压A**2,0
转换效率A-电压A**2,0
转换效率A/电压A**1/2,1
转换效率A*电压A**1/2,0
转换效率A+电压A**1/2,0
转换效率A-电压A**1/2,0
转换效率A/电压B**2,1
转换效率A*电压B**2,0
转换效率A+电压B**2,0
转换效率A-电压B**2,0
转换效率A/电压B**1/2,0
转换效率A*电压B**1/2,0
转换效率A+电压B**1/2,0
转换效率A-电压B**1/2,0
转换效率A/电压C**2,1
转换效率A*电压C**2,1
转换效率A+电压C**2,0
转换效率A-电压C**2,0
转换效率A/电压C**1/2,0
转换效率A*电压C**1/2,0
转换效率A+电压C**1/2,0
转换效率A-电压C**1/2,0
转换效率A/电流A**2,0
转换效率A*电流A**2,0
转换效率A+电流A**2,3
转换效率A-电流A**2,0
转换效率A/电流A**1/2,0
转换效率A*电流A**1/2,0
转换效率A+电流A**1/2,0
转换效率A-电流A**1/2,0
转换效率A/电流B**2,1
转换效率A*电流B**2,1
转换效率A+电流B**2,2
转换效率A-电流B**2,2
转换效率A/电流B**1/2,3
转换效率A*电流B**1/2,0
转换效率A+电流B**1/2,0
转换效率A-电流B**1/2,0
转换效率A/电流C**2,1
转换效率A*电流C**2,6
转换效率A+电流C**2,4
转换效率A-电流C**2,1
转换效率A/电流C**1/2,1
转换效率A*电流C**1/2,1
转换效率A+电流C**1/2,0
转换效率A-电流C**1/2,0
转换效率A/功率A**2,0
转换效率A*功率A**2,3
转换效率A+功率A**2,0
转换效率A-功率A**2,0
转换效率A/功率A**1/2,0
转换效率A*功率A**1/2,0
转换效率A+功率A**1/2,1
转换效率A-功率A**1/2,0
转换效率A/功率B**2,4
转换效率A*功率B**2,2
转换效率A+功率B**2,0
转换效率A-功率B**2,0
转换效率A/功率B**1/2,2
转换效率A*功率B**1/2,0
转换效率A+功率B**1/2,2
转换效率A-功率B**1/2,1
转换效率A/功率C**2,1
转换效率A*功率C**2,0
转换效率A+功率C**2,0
转换效率A-功率C**2,0
转换效率A/功率C**1/2,1
转换效率A*功率C**1/2,1
转换效率A+功率C**1/2,1
转换效率A-功率C**1/2,0
转换效率A/平均功率**2,0
转换效率A*平均功率**2,2
转换效率A+平均功率**2,0
转换效率A-平均功率**2,0
转换效率A/平均功率**1/2,1
转换效率A*平均功率**1/2,0
转换效率A+平均功率**1/2,0
转换效率A-平均功率**1/2,0
转换效率A/风速**2,0
转换效率A*风速**2,1
转换效率A+风速**2,10
转换效率A-风速**2,4
转换效率A/风速**1/2,3
转换效率A*风速**1/2,2
转换效率A+风速**1/2,0
转换效率A-风速**1/2,0
转换效率A/风向**2,0
转换效率A*风向**2,2
转换效率A+风向**2,1
转换效率A-风向**2,0
转换效率A/风向**1/2,3
转换效率A*风向**1/2,3
转换效率A+风向**1/2,5
转换效率A-风向**1/2,6
转换效率B/转换效率C,11
转换效率B*转换效率C,0
转换效率B+转换效率C,0
转换效率B-转换效率C,4
转换效率B/电压A,2
转换效率B*电压A,0
转换效率B+电压A,0
转换效率B-电压A,4
转换效率B/电压B,1
转换效率B*电压B,0
转换效率B+电压B,0
转换效率B-电压B,4
转换效率B/电压C,1
转换效率B*电压C,0
转换效率B+电压C,0
转换效率B-电压C,3
转换效率B/电流A,0
转换效率B*电流A,1
转换效率B+电流A,1
转换效率B-电流A,0
转换效率B/电流B,0
转换效率B*电流B,0
转换效率B+电流B,0
转换效率B-电流B,0
转换效率B/电流C,0
转换效率B*电流C,2
转换效率B+电流C,0
转换效率B-电流C,0
转换效率B/功率A,2
转换效率B*功率A,0
转换效率B+功率A,0
转换效率B-功率A,2
转换效率B/功率B,0
转换效率B*功率B,1
转换效率B+功率B,0
转换效率B-功率B,1
转换效率B/功率C,2
转换效率B*功率C,2
转换效率B+功率C,0
转换效率B-功率C,0
转换效率B/平均功率,0
转换效率B*平均功率,0
转换效率B+平均功率,0
转换效率B-平均功率,1
转换效率B/风速,2
转换效率B*风速,1
转换效率B+风速,0
转换效率B-风速,3
转换效率B/风向,2
转换效率B*风向,1
转换效率B+风向,3
转换效率B-风向,2
转换效率B/Unnamed: 0**2,0
转换效率B*Unnamed: 0**2,0
转换效率B+Unnamed: 0**2,0
转换效率B-Unnamed: 0**2,0
转换效率B/Unnamed: 0**1/2,0
转换效率B*Unnamed: 0**1/2,0
转换效率B+Unnamed: 0**1/2,0
转换效率B-Unnamed: 0**1/2,0
转换效率B/ID**2,0
转换效率B*ID**2,0
转换效率B+ID**2,0
转换效率B-ID**2,0
转换效率B/ID**1/2,0
转换效率B*ID**1/2,0
转换效率B+ID**1/2,1
转换效率B-ID**1/2,0
转换效率B/板温**2,0
转换效率B*板温**2,1
转换效率B+板温**2,2
转换效率B-板温**2,0
转换效率B/板温**1/2,0
转换效率B*板温**1/2,3
转换效率B+板温**1/2,3
转换效率B-板温**1/2,1
转换效率B/现场温度**2,1
转换效率B*现场温度**2,2
转换效率B+现场温度**2,1
转换效率B-现场温度**2,1
转换效率B/现场温度**1/2,0
转换效率B*现场温度**1/2,0
转换效率B+现场温度**1/2,1
转换效率B-现场温度**1/2,1
转换效率B/光照强度**2,0
转换效率B*光照强度**2,0
转换效率B+光照强度**2,0
转换效率B-光照强度**2,1
转换效率B/光照强度**1/2,0
转换效率B*光照强度**1/2,0
转换效率B+光照强度**1/2,1
转换效率B-光照强度**1/2,0
转换效率B/转换效率**2,2
转换效率B*转换效率**2,0
转换效率B+转换效率**2,0
转换效率B-转换效率**2,0
转换效率B/转换效率**1/2,0
转换效率B*转换效率**1/2,0
转换效率B+转换效率**1/2,0
转换效率B-转换效率**1/2,0
转换效率B/转换效率A**2,0
转换效率B*转换效率A**2,0
转换效率B+转换效率A**2,0
转换效率B-转换效率A**2,0
